data_publicacao,ativo,categoria,fonte_coleta,termo_busca,titulo,resumo,url,dominio,idioma,hash_titulo
2024-01-26 01:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Petrobras ( PETR3 ; PETR4 ) dispara com petróleo e visão positiva reiterada para as aes,Petrobras ( PETR3 ; PETR4 ) dispara com petróleo e visão positiva reiterada para as aes,https://www.infomoney.com.br/mercados/petrobras-petr3petr4-sobe-mais-de-2-com-petroleo-e-visao-positiva-reiterada-para-acoes/,infomoney.com.br,Portuguese,56d243fe7dfc8b4fec696e055346040c73e2a0760a320757e88b6fc41d426350
2024-01-26 01:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa sobe 0 , 28 %, com Petrobras ( PETR4 ) minimizando perdas da Vale ( VALE3 ); dólar recua","Ibovespa sobe 0 , 28 %, com Petrobras ( PETR4 ) minimizando perdas da Vale ( VALE3 ); dólar recua",https://www.infomoney.com.br/mercados/ibovespa-sobe-028-com-petrobras-petr4-minimizando-perdas-da-vale-vale3-dolar-recua/,infomoney.com.br,Portuguese,aafb4a2f2ac95fe2e56d3eb0e609bb056880b9a62cc6b333bf7eb95e6ca0a300
2024-01-26 01:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,MP - RJ pede apurao sobre omissões de informaes de árbitro da venda da Eldorado,MP - RJ pede apurao sobre omissões de informaes de árbitro da venda da Eldorado,https://www.conjur.com.br/2024-jan-25/mp-rj-pede-apuracao-sobre-omissoes-de-informacoes-de-arbitro-da-venda-da-eldorado/,conjur.com.br,Portuguese,f1e2b2ea8a1cccb74da1b57c9c88d4c79c0b1accfd132314a7016413e2c36095
2024-01-26 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Explosão na Refinaria Abreu e Lima deixa trabalhadores feridos em Pernambuco - Alagoas 24 Horas : Líder em Notícias On - line de Alagoas,Explosão na Refinaria Abreu e Lima deixa trabalhadores feridos em Pernambuco - Alagoas 24 Horas : Líder em Notícias On - line de Alagoas,https://www.alagoas24horas.com.br/1572861/explosao-na-refinaria-abreu-e-lima-deixa-trabalhadores-feridos/,alagoas24horas.com.br,Portuguese,491fb5a66dd940fdaecae60d15255d05fcd89ed85dfb2d8f526db9be5ccd03fa
2024-01-26 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Acidente em refinaria de Pernambuco deixa quatro trabalhadores feridos,Acidente em refinaria de Pernambuco deixa quatro trabalhadores feridos,https://agenciabrasil.ebc.com.br/geral/noticia/2024-01/acidente-e-refinaria-de-pernambuco-deixa-quatro-trabalhadores-feridos,agenciabrasil.ebc.com.br,Portuguese,332665da4114534885d5d473bf6f021f3fc86fb99f4684b08ff36ba8c951e60e
2024-01-26 00:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Com Petrobras , Ibovespa resiste à queda da Vale e sobe 0 , 28 %, aos 128 , 1 mil","Com Petrobras , Ibovespa resiste à queda da Vale e sobe 0 , 28 %, aos 128 , 1 mil",https://www.jornaldocomercio.com/economia/2024/01/1140578-com-petrobras-ibovespa-resiste-a-queda-da-vale-e-sobe-028-aos-1281-mil.html,jornaldocomercio.com,Portuguese,6f4488690f5f7d1ce1e7a6b82bc1a5e514fa67db0c58cd9d5986e0df0e6fab52
2024-01-26 00:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Acidente em refinaria de Pernambuco deixa quatro trabalhadores feridos | Brasil,Acidente em refinaria de Pernambuco deixa quatro trabalhadores feridos | Brasil,https://odia.ig.com.br/brasil/2024/01/6781762-acidente-em-refinaria-de-pernambuco-deixa-quatro-trabalhadores-feridos.html,odia.ig.com.br,Portuguese,b882a3ecee0450f6b11f7d8a52f792bf2a8cd624ab7fdab4dbd64f71a862456e
2024-01-26 00:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Explosão na Refinaria Abreu e Lima deixa quatro feridos | Notícias,Explosão na Refinaria Abreu e Lima deixa quatro feridos | Notícias,https://www.meionorte.com/noticias/explosao-em-tanque-de-petroleo-na-refinaria-abreu-e-lima-deixa-quatro-feridos-489433,meionorte.com,Portuguese,7fba8a62e3925defd81951e24526083ec7f80bfc7247181be70c4495ae34a1fd
2024-01-25 23:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Silveira ganha pontos com Lula ao assumir missão de  reabilitar  Mantega,Silveira ganha pontos com Lula ao assumir missão de  reabilitar  Mantega,https://www.estadao.com.br/politica/coluna-do-estadao/silveira-ganha-pontos-com-lula-ao-assumir-missao-de-reabilitar-mantega/,estadao.com.br,Portuguese,1ebc15ee6a4fe5758719e634678ea7a9ff615f79dab16dfb7dcd75d0b04b1daa
2024-01-25 23:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Explosão na Refinaria Abreu e Lima da Petrobras deixa quatro feridos,Explosão na Refinaria Abreu e Lima da Petrobras deixa quatro feridos,https://oglobo.globo.com/economia/negocios/noticia/2024/01/25/explosao-na-refinaria-abreu-e-lima-deixa-quatro-feridos.ghtml,oglobo.globo.com,Portuguese,389a9302e47146c2e117e57ae5190bc623f7ad4ff319334d28d3498a1a2ad281
2024-01-25 22:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Marcelo Zero : Os acionistas privados da Vale não querem investir no Brasil , o nome de Mantega é algo acessório","Marcelo Zero : Os acionistas privados da Vale não querem investir no Brasil , o nome de Mantega é algo acessório",https://www.viomundo.com.br/voce-escreve/marcelo-zero-os-acionistas-privados-da-vale-nao-querem-investir-no-brasil-o-nome-de-mantega-e-algo-acessorio.html,viomundo.com.br,Portuguese,f4067f8262ab1dfe22ee2b5894ff1dcd9e451c1208883e843e80f99ecfbe3c46
2024-01-25 22:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Com Petrobras , Ibovespa sobe 0 , 28 %, aos 128 , 1 mil","Com Petrobras , Ibovespa sobe 0 , 28 %, aos 128 , 1 mil",https://jornaldebrasilia.com.br/noticias/economia/com-petrobras-ibovespa-resiste-a-queda-da-vale-e-sobe-028-aos-1281-mil/,jornaldebrasilia.com.br,Portuguese,12728984c7bdeb33131ce0cd4a279e4b9950b82298c9ed8a9854d1578a650ac2
2024-01-25 22:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Com Petrobras , Ibovespa resiste à queda da Vale e sobe 0 , 28 %, aos 128 , 1 mil - 25 / 01 / 2024","Com Petrobras , Ibovespa resiste à queda da Vale e sobe 0 , 28 %, aos 128 , 1 mil - 25 / 01 / 2024",https://www.dgabc.com.br/Noticia/4097804/com-petrobras-ibovespa-resiste-a-queda-da-vale-e-sobe-0-28-aos-128-1-mil,dgabc.com.br,Portuguese,67e778764cf36ca2a461d1ffaf4f283ca6e28a6fede5ea2d10305c73b8d4902d
2024-01-25 22:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Trabalhadores ficam feridos após explosão em tanque de refinaria em PE,Trabalhadores ficam feridos após explosão em tanque de refinaria em PE,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/01/25/refinaria-pernambuco-feridos-explosao.htm,noticias.uol.com.br,Portuguese,13f4397a7782ac8a593b00ce066f10f4e4234928977f351a8cfca2bf887e4661
2024-01-25 21:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa opera com leve alta e tenta segurar os 128 mil pontos ; Petrobras ( PETR4 ) sobe , Vale ( VALE3 ) tomba e Gol ( GOLL4 ) entra em leilão","Ibovespa opera com leve alta e tenta segurar os 128 mil pontos ; Petrobras ( PETR4 ) sobe , Vale ( VALE3 ) tomba e Gol ( GOLL4 ) entra em leilão","https://www.terra.com.br/economia/ibovespa-opera-com-leve-alta-e-tenta-segurar-os-128-mil-pontos-petrobras-petr4-sobe-vale-vale3-tomba-e-gol-goll4-entra-em-leilao,2a67bdfecef440c65ff53237b1cf5b6b4orvev5w.html",terra.com.br,Portuguese,0fbe1bcc8edc09d1df56a8a78bbf4d65859b3b7f580e7fd785101e6f2fa312cb
2024-01-25 21:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Voa Brasil , programa de passagem aérea a R$ 200 , será lançado em 5 de fevereiro","Voa Brasil , programa de passagem aérea a R$ 200 , será lançado em 5 de fevereiro",https://www.infomoney.com.br/consumo/voa-brasil-programa-de-passagem-aerea-a-r-200-sera-lancado-em-5-de-fevereiro/,infomoney.com.br,Portuguese,6ca026d565779d710cb0e24e68124e6edaa72478ee96da38964cec726b54f9db
2024-01-25 20:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Maior vazamento de dados da história expõe brasileiros ; veja como checar,Maior vazamento de dados da história expõe brasileiros ; veja como checar,https://valor.globo.com/empresas/noticia/2024/01/25/maior-vazamento-de-dados-da-historia-atinge-brasileiros-veja-como-checar.ghtml,valor.globo.com,Portuguese,6ba4c1fb8110cb0b363639a8b3fa2cc1475eb765e09b919f54592d7164cb2a68
2024-01-25 19:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo federal concedeu mais de R$ 215 bilhões em benefícios fiscais a empresas em 2021,Governo federal concedeu mais de R$ 215 bilhões em benefícios fiscais a empresas em 2021,https://noticias.r7.com/brasilia/governo-federal-concedeu-mais-de-r-215-bilhoes-em-beneficios-fiscais-a-empresas-em-2021-25012024,noticias.r7.com,Portuguese,189ddb10e24c5f6bcd2219c9c03e0ec430e84bd9858f925d057fabaa0d81f6b3
2024-01-25 18:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Lula critica Vale por Brumadinho,Lula critica Vale por Brumadinho,https://jornaldebrasilia.com.br/noticias/politica-e-poder/lula-critica-vale-por-brumadinho-e-gleisi-defende-mantega-na-mineradora/,jornaldebrasilia.com.br,Portuguese,c573f305737e69981756ee6e217fa81de62fcd1ba4e3120497a88d4d671750de
2024-01-25 17:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo criará fundo de até R$ 6 bi para socorrer aéreas e quer reduzir preço do querosene,Governo criará fundo de até R$ 6 bi para socorrer aéreas e quer reduzir preço do querosene,https://jornaldebrasilia.com.br/noticias/economia/governo-criara-fundo-de-ate-r-6-bi-para-socorrer-aereas-e-quer-reduzir-preco-do-querosene/,jornaldebrasilia.com.br,Portuguese,c9b27dcf48e95a90ae21c34e9ba508f939a1db65f7e483450f0453672c94a7af
2024-01-25 17:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Petrobrás ganha Prêmio de Realizaes Distintas da Indústria Global Offshore,Petrobrás ganha Prêmio de Realizaes Distintas da Indústria Global Offshore,https://www.brasil247.com/brasil/petrobras-ganha-premio-de-realizacoes-distintas-da-industria-global-offshore,brasil247.com,Portuguese,ffd976be790b5de3b84de44661660616c483577ab3e60dbdaac130f7e141e0c9
2024-01-25 17:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa segue exterior e sobe com PIB dos EUA ; Petrobras ( PETR4 ) avança , Grupo Soma ( SOMA3 ) lidera ganhos e Vale ( VALE3 ) cai","Ibovespa segue exterior e sobe com PIB dos EUA ; Petrobras ( PETR4 ) avança , Grupo Soma ( SOMA3 ) lidera ganhos e Vale ( VALE3 ) cai","https://www.terra.com.br/economia/ibovespa-segue-exterior-e-sobe-com-pib-dos-eua-petrobras-petr4-avanca-grupo-soma-soma3-lidera-ganhos-e-vale-vale3-cai,2a67bdfecef440c65ff53237b1cf5b6b4orvev5w.html",terra.com.br,Portuguese,ccaab591c8b174af4ae733929eca0c354a1b53f2d2ccab0748c14d48005c2d11
2024-01-25 16:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,As naes centrais têm políticas industriais . O Brasil não pode ter ? – Frente Ampla – CartaCapital,As naes centrais têm políticas industriais . O Brasil não pode ter ? – Frente Ampla – CartaCapital,https://www.cartacapital.com.br/opiniao/frente-ampla/as-nacoes-centrais-tem-politicas-industriais-o-brasil-nao-pode-ter/,cartacapital.com.br,Portuguese,87750d258d60c4ba28dbcec5de06f63b4534450fc9f437e7bb84426b456ff9f2
2024-01-25 15:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo Lula pressiona para colocar Mantega na presidência da Vale,Governo Lula pressiona para colocar Mantega na presidência da Vale,https://anoticiadovale.com/2024/01/25/governo-lula-pressiona-para-colocar-mantega-na-presidencia-da-vale/,anoticiadovale.com,Portuguese,1ad883bc875d5bec83d4f81bfbd24eb6cf35334ecd1bd356ba8f31aca44b1905
2024-01-25 13:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Danielle é a candidata a vice sonhada pelos governistas - O que é notícia em Sergipe,Danielle é a candidata a vice sonhada pelos governistas - O que é notícia em Sergipe,https://infonet.com.br/blogs/adiberto/danielle-e-a-candidata-a-vice-sonhada-pelos-governistas/,infonet.com.br,Portuguese,0fb482f9e7bd0ca28a9acb571b500e7a09fca77cb564be196a4c744b7aea09bc
2024-01-25 12:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Preço da gasolina sobe R$ 0 , 15 na refinaria do Rio Grande do Norte","Preço da gasolina sobe R$ 0 , 15 na refinaria do Rio Grande do Norte",https://tribunadonorte.com.br/natal/preco-da-gasolina-sobe-r-015-na-refinaria-do-rio-grande-do-norte/,tribunadonorte.com.br,Portuguese,e8f9511190a7348cd03eb62b887ef8dabfbd7e1b6d84224a019fd99368ff09e3
2024-01-25 12:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas,https://interior.ne10.uol.com.br/noticias/2024/01/15663129-governo-estuda-fundo-de-ate-rs-6-bilhoes-para-financiar-aereas.html,interior.ne10.uol.com.br,Portuguese,367b01cd87a7aa2cce27dc7bb7525710ebb2a46ef9254372a4f2dcbe59e9be73
2024-01-25 12:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Programa Voa Brasil começa a valer no dia 5 de fevereiro , anuncia ministro","Programa Voa Brasil começa a valer no dia 5 de fevereiro , anuncia ministro",https://jmonline.com.br/politica/programa-voa-brasil-comeca-a-valer-no-dia-5-de-fevereiro-anuncia-ministro-1.347562,jmonline.com.br,Portuguese,d398564ee74c8157955a9363de6ecfbbba98688ec1059cc4b6033604845b794e
2024-01-25 11:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Simulacros e arremedos,Simulacros e arremedos,https://oglobo.globo.com/blogs/merval-pereira/coluna/2024/01/simulacros-e-arremedos.ghtml,oglobo.globo.com,Portuguese,371fc2bb163ad54f713d9bd35dbc0a3b48f0a148c7d7248b94c8c9bd970e4aa7
2024-01-25 06:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Juca Kfouri : A sorte de morrer no Brasil,Juca Kfouri : A sorte de morrer no Brasil,https://correiodoestado.com.br/opiniao/juca-kfouri-a-sorte-de-morrer-no-brasil/425623/,correiodoestado.com.br,Portuguese,76a16fd21bb2f7d8fc9fdb912c2ed6e82d282f5ee8848a1fc142eaf8c99fabb8
2024-01-25 02:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,BNDES Azul tem o mar como centro de estratégia de desenvolvimento | Câmara de Comércio e Indústria Japonesa do Brasil,BNDES Azul tem o mar como centro de estratégia de desenvolvimento | Câmara de Comércio e Indústria Japonesa do Brasil,https://camaradojapao.org.br/pt/2024/01/24/bndes-azul-tem-o-mar-como-centro-de-estrategia-de-desenvolvimento/,camaradojapao.org.br,Portuguese,e2ceb1e31ae3f6451337635504bcb9f02bf4da90c30b36b4331e9a2067e87996
2024-01-25 02:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Petrobras ( PETR4 ) quer exercer direito de preferência em bloco Jaspe a ser licitado no pré - sal,Petrobras ( PETR4 ) quer exercer direito de preferência em bloco Jaspe a ser licitado no pré - sal,https://www.infomoney.com.br/mercados/petrobras-petr4-quer-exercer-direito-de-preferencia-em-bloco-jaspe-a-ser-licitado-no-pre-sal/,infomoney.com.br,Portuguese,17b31654c174241fe231cc441b4663cbe19f554e71c320efd0ce062883afa86f
2024-01-25 02:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas | Câmara de Comércio e Indústria Japonesa do Brasil,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas | Câmara de Comércio e Indústria Japonesa do Brasil,https://camaradojapao.org.br/pt/2024/01/24/governo-estuda-fundo-de-ate-r-6-bilhoes-para-financiar-aereas/,camaradojapao.org.br,Portuguese,53f575a8b36f25f34fb8eab383ad0b42ee8dbc5ee970214a6b15a5225023658f
2024-01-25 02:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo terá fundo de até R$ 6 bi e quer reduzir preço do combustível para ajudar companhias aéreas,Governo terá fundo de até R$ 6 bi e quer reduzir preço do combustível para ajudar companhias aéreas,https://exame.com/economia/governo-tera-fundo-de-ate-r-6-bi-e-quer-reduzir-preco-do-combustivel-para-ajudar-companhias-aereas/,exame.com,Portuguese,7560438687611aa0c0945ff6b00cffe74e1801f584807784f422fe2125eebd2b
2024-01-25 02:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Regulador de fundos de pensão deve discutir adesão automática em fevereiro,Regulador de fundos de pensão deve discutir adesão automática em fevereiro,https://www.estadao.com.br/economia/coluna-do-broad/regulador-de-fundos-de-pensao-deve-discutir-adesao-automatica-em-fevereiro/,estadao.com.br,Portuguese,d4e894aa0172d95a283b64ba0fdfad0deaba2ccc08ac5a103b17f2808d0fbb54
2024-01-25 02:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,BNDES quer retomar projetos de construo de navios,BNDES quer retomar projetos de construo de navios,https://jc.ne10.uol.com.br/colunas/politica-em-brasilia/2024/01/15663044-bndes-quer-retomar-projetos-de-construcao-de-navios.html,jc.ne10.uol.com.br,Portuguese,36bc5b1e344fbb8c46688a2457152232239409727bb879ee98ef51722dcc066a
2024-01-25 02:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo prepara fundo de até R$ 6 bi para empresas aéreas e negocia reduo do preço do combustível,Governo prepara fundo de até R$ 6 bi para empresas aéreas e negocia reduo do preço do combustível,https://noticias.r7.com/brasilia/governo-prepara-fundo-de-ate-r-6-bi-para-empresas-aereas-e-negocia-reducao-do-preco-do-combustivel-24012024,noticias.r7.com,Portuguese,d5008dce09d6ab839f478da353700f87d11020dec4cc6f695803834c5159381a
2024-01-25 01:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Documentário produzido por vicentino é apresentado na Mostra de Cinema de Tiradentes,Documentário produzido por vicentino é apresentado na Mostra de Cinema de Tiradentes,https://www.diariodolitoral.com.br/cultura/documentario-produzido-por-vicentino-e-apresentado-na-mostra-de-cinema/178549/,diariodolitoral.com.br,Portuguese,0dc351fac436666f55f7592c1e73d2c61af3f19c97eeb8128f6ee6c33b463357
2024-01-25 01:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Ministro diz que programa de passagens aéreas mais baratas começa no dia 5,Ministro diz que programa de passagens aéreas mais baratas começa no dia 5,https://surgiu.com.br/2024/01/24/ministro-diz-que-programa-de-passagens-aereas-mais-baratas-comeca-no-dia-5/,surgiu.com.br,Portuguese,c26300f9e9ef85c5d7c7d77959cf84813b505979b66f5f1bc393baded4f7ea83
2024-01-25 01:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,BNDES Azul tem o mar como centro de estratégia de desenvolvimento • PortalR3 • Criando Opiniões,BNDES Azul tem o mar como centro de estratégia de desenvolvimento • PortalR3 • Criando Opiniões,https://www.portalr3.com.br/2024/01/24/bndes-azul/,portalr3.com.br,Portuguese,1691682ffb394bda7c4c982aa2604abc32e0d2e15853a5141ebeabd1ba5be8b1
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa fecha em queda , aos 127 mil pontos ; Petrobras ( PETR4 ) recua , IRB ( IRBR3 ) lidera perdas e Usiminas ( USIM5 ) tem a maior alta","Ibovespa fecha em queda , aos 127 mil pontos ; Petrobras ( PETR4 ) recua , IRB ( IRBR3 ) lidera perdas e Usiminas ( USIM5 ) tem a maior alta","https://www.terra.com.br/economia/ibovespa-fecha-em-queda-aos-127-mil-pontos-petrobras-petr4-recua-irb-irbr3-lidera-perdas-e-usiminas-usim5-tem-a-maior-alta,9b04d8b1da90fdcf0e7f1fd9439c9879eyp6gby2.html",terra.com.br,Portuguese,df749700479fdd5b8be4a7c23397de0a72c4ca2dd686c099f65de2dc630398ce
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,BNDES Azul tem o mar como centro de estratégia de desenvolvimento,BNDES Azul tem o mar como centro de estratégia de desenvolvimento,https://agenciabrasil.ebc.com.br/economia/noticia/2024-01/bndes-azul-tem-o-mar-como-centro-de-estrategia-de-desenvolvimento,agenciabrasil.ebc.com.br,Portuguese,7bc4f145fb8580b2aa72d8c07b2e8c8e79a261b0e71b9ba0a415b781d00680ae
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Com foco em Vale e Petrobras , Ibovespa cai 0 , 35 %, aos 127 , 8 mil pontos","Com foco em Vale e Petrobras , Ibovespa cai 0 , 35 %, aos 127 , 8 mil pontos",https://www.jornaldocomercio.com/economia/2024/01/1140426-com-foco-em-vale-e-petrobras-ibovespa-cai-035-aos-1278-mil-pontos.html,jornaldocomercio.com,Portuguese,8533ffca2622b6e812f3e7d88484dc8dcf3b81206b61fa93e4579df2236c2e21
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Ibovespa fecha em queda pressionado por Treasuries e Petrobras,Ibovespa fecha em queda pressionado por Treasuries e Petrobras,"https://www.terra.com.br/economia/ibovespa-fecha-em-queda-pressionado-por-treasuries-e-petrobras,a3a003b55de4dd7ec9b58e176ed817cbrtjc4gt6.html",terra.com.br,Portuguese,d104ad49ce087aa6005f47cdaed3a1c808cdac7b8c777364ea5863bcc8051566
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa fecha em queda , aos 127 , 8 mil pontos","Ibovespa fecha em queda , aos 127 , 8 mil pontos",https://www.jornaldocomercio.com/economia/2024/01/1140419-ibovespa-fecha-em-queda-aos-1278-mil-pontos.html,jornaldocomercio.com,Portuguese,c3126155f4237013604a39e158ede339a54565fc041aa5198462f61fff04abd2
2024-01-25 00:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Petrobras manifesta ao governo interesse por bloco Jaspe no pré - sal,Petrobras manifesta ao governo interesse por bloco Jaspe no pré - sal,"https://www.terra.com.br/economia/petrobras-manifesta-ao-governo-interesse-por-bloco-jaspe-no-pre-sal,91feaca2b583881df30698c93fcf8a6b5hs7u49s.html",terra.com.br,Portuguese,8f8ef6b67949610b727b221120a36a36efcfb5706e6f6ffb50063763c53984ef
2024-01-25 00:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo prepara fundo de R$ 6 bi para aéreas e quer baratear querosene,Governo prepara fundo de R$ 6 bi para aéreas e quer baratear querosene,https://economia.uol.com.br/noticias/reuters/2024/01/24/governo-prepara-fundo-de-ate-r-6-bi-para-aereas-e-quer-baratear-querosene.htm,economia.uol.com.br,Portuguese,ba6b6b47a2f26a720067ab07fefc5267b61de72a4fb585a72104daae8a6b9c74
2024-01-25 00:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Governo estuda fundo de até R$ 6 bi para socorrer aéreas , diz ministro","Governo estuda fundo de até R$ 6 bi para socorrer aéreas , diz ministro",https://veja.abril.com.br/economia/governo-estuda-fundo-de-ate-r-6-bi-para-socorrer-aereas-diz-ministro/,veja.abril.com.br,Portuguese,496dec4cfd022defee760881a4dcf481d2e29360d2c24dee79e8780b402b1d3c
2024-01-25 00:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas | Economia,Governo estuda fundo de até R$ 6 bilhões para financiar aéreas | Economia,https://odia.ig.com.br/economia/2024/01/6781083-governo-estuda-fundo-de-ate-rs-6-bilhoes-para-financiar-aereas.html,odia.ig.com.br,Portuguese,0e585e38fdcdb530f8bb0aca708a73a685028fc02fc6bddf93d01b2e898d2041
2024-01-25 00:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Ministro de Portos e Aeroportos anuncia medidas para socorrer companhias aéreas após pandemia,Ministro de Portos e Aeroportos anuncia medidas para socorrer companhias aéreas após pandemia,https://cbn.globo.com/politica/noticia/2024/01/24/ministro-de-portos-e-aeroportos-anuncia-medidas-para-socorrer-companhias-aereas-apos-pandemia.ghtml,cbn.globo.com,Portuguese,95b868e954132464a964f04941eb988c48c39daa1690ade3166351194c59d70d
2024-01-25 00:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Programa de passagens aéreas mais baratas começa no dia 5 | Política,Programa de passagens aéreas mais baratas começa no dia 5 | Política,https://www.meionorte.com/politica/programa-de-passagens-aereas-mais-baratas-comeca-no-dia-5-diz-ministro-489370,meionorte.com,Portuguese,105a7f363e606ecd432a848e2fa2619451f37b6f02fdc132482c4823481cdcfe
2024-01-24 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Com foco em Vale e Petrobras , Ibovespa cai 0 , 35 %, aos 127 , 8 mil pontos - 24 / 01 / 2024","Com foco em Vale e Petrobras , Ibovespa cai 0 , 35 %, aos 127 , 8 mil pontos - 24 / 01 / 2024",https://www.dgabc.com.br/Noticia/4097637/com-foco-em-vale-e-petrobras-ibovespa-cai-0-35-aos-127-8-mil-pontos,dgabc.com.br,Portuguese,419fb0a4c326a0da8751d5f26facc96e23604c3a51d3d17f8ed56a1c5c3efd50
2024-01-24 23:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Bolsa fecha em queda pressionado por Treasuries e Petrobras,Bolsa fecha em queda pressionado por Treasuries e Petrobras,https://diariodocomercio.com.br/economia/bolsa-queda-treasuries-petrobras/,diariodocomercio.com.br,Portuguese,7a1e93d330b8c1f650b4149767a187169468fa1e4023522017ccfd145fb02e7e
2024-01-24 23:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Governo terá fundo de até R$ 6 bi e promete reduzir preço do combustível para ajudar companhias aéreas,Governo terá fundo de até R$ 6 bi e promete reduzir preço do combustível para ajudar companhias aéreas,https://oglobo.globo.com/economia/noticia/2024/01/24/governo-tera-fundo-de-ate-r-6-bi-e-promete-reduzir-preco-do-combustivel-para-ajudar-companhias-aereas.ghtml,oglobo.globo.com,Portuguese,0a22fd6b4ecc81dfb3b5a819e2467fe5a3469f336cc9f8c7285c5d4f324fc08c
2024-01-24 22:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa cai 0 , 35 %, abaixo dos 128 mil pontos , pressionado por Treasuries e Petrobras","Ibovespa cai 0 , 35 %, abaixo dos 128 mil pontos , pressionado por Treasuries e Petrobras",https://www.infomoney.com.br/mercados/ibovespa-cai-035-abaixo-dos-128-mil-pontos-pressionado-por-treasuries-e-petrobras/,infomoney.com.br,Portuguese,872328b9e48e020d778c702a8d2034b9d8ca9f3f078e6fb5557bbba5d668e65e
